"url","Result","Name","Name_link","Review Count","Price","Services","Category List Link","Category List Link_link","Neighborhood","Address","City, ST Zip","Phone"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=10","19.","Cafe Barada","https://www.yelp.com/biz/cafe-barada-cambridge?osq=vegan","196 reviews","$$","Caterers, Middle Eastern, Vegetarian","Caterers; Middle Eastern; Vegetarian","https://www.yelp.com/search?cflt=catering&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=mideastern&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","North Cambridge","2269 Massachusetts Ave","Cambridge, MA 02140","(617) 354-4446"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=10","20.","Mexicali Burrito Co","https://www.yelp.com/biz/mexicali-burrito-co-cambridge-2?osq=vegan","120 reviews","$","Mexican, Vegan","Mexican; Vegan","https://www.yelp.com/search?cflt=mexican&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegan&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Kendall Square/MIT","500 Technology Sq","Cambridge, MA 02139","(617) 225-2777"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=10","Ad","Curry House","https://www.yelp.com/adredir?ad_business_id=Lz8FSSRB_r9X8RI2YEy97w&campaign_id=D2oOEDXs8szeCJlh1NwRgA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcurry-house-brookline&request_id=16689a3625e4e2c2&signature=521bc54c74b6506b818d11bc2c896dee6f1ab64b998b4abb192f678bba7f850e&slot=0","174 reviews","$$","Halal, Indian, Vegetarian","Halal; Indian; Vegetarian","https://www.yelp.com/search?cflt=halal&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=indpak&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Coolidge Corner","1335 Beacon St","Brookline, MA 02446","(617) 734-3971"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","Ad","Curry House","https://www.yelp.com/adredir?ad_business_id=Lz8FSSRB_r9X8RI2YEy97w&campaign_id=D2oOEDXs8szeCJlh1NwRgA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcurry-house-brookline&request_id=3726e2015eee693e&signature=49e7e963b42e727310dd7ecb4b5e5522d24d442c3493c1ffb8c38a2e5e2ca2f5&slot=0","174 reviews","$$","Indian, Vegetarian, Halal","Indian; Vegetarian; Halal","https://www.yelp.com/search?cflt=indpak&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=halal&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Coolidge Corner","1335 Beacon St","Brookline, MA 02446","(617) 734-3971"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","Ad","Veggie Crust","https://www.yelp.com/adredir?ad_business_id=xCwdTXySn_B-3PC2Jwm5OQ&campaign_id=6ZHuR1MG2RwLJEjbrivhNw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fveggie-crust-somerville&request_id=3726e2015eee693e&signature=3e0e7487d719e6da0c2da7a1ff4597acd64a75c4b16b06252ce44d5ab46a475e&slot=1","107 reviews","$$","Pizza, Vegetarian, Vegan","Pizza; Vegetarian; Vegan","https://www.yelp.com/search?cflt=pizza&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegan&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","","445 Somerville Ave","Somerville, MA 02143","(617) 764-4605"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","12.","Grasshopper Restaurant","https://www.yelp.com/biz/grasshopper-restaurant-allston?osq=vegan","508 reviews","$$","Chinese, Vegetarian, Vegan","Chinese; Vegetarian; Vegan","https://www.yelp.com/search?cflt=chinese&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegan&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Allston/Brighton","1 N Beacon St","Allston, MA 02134","(617) 254-8883"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","13.","Clover Food Lab - DTX","https://www.yelp.com/biz/clover-food-lab-dtx-boston?osq=vegan","124 reviews","$","Coffee & Tea, Sandwiches, Vegetarian","Coffee & Tea; Sandwiches; Vegetarian","https://www.yelp.com/search?cflt=coffee&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=sandwiches&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Downtown","27 School St","Boston, MA 02108","(617) 555-5555"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","14.","by CHLOE. Fenway","https://www.yelp.com/biz/by-chloe-fenway-boston?osq=vegan","85 reviews","$$","Vegan, Vegetarian, American (New)","Vegan; Vegetarian; American (New)","https://www.yelp.com/search?cflt=vegan&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=newamerican&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Fenway","100 Van Ness St","Boston, MA 02215",""
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","15.","sweetgreen","https://www.yelp.com/biz/sweetgreen-boston?osq=vegan","476 reviews","$$","Salad, Vegetarian","Salad; Vegetarian","https://www.yelp.com/search?cflt=salad&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Back Bay","659 Boylston St","Boston, MA 02116","(617) 936-3464"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","16.","Clover Food Lab - HFI","https://www.yelp.com/biz/clover-food-lab-hfi-cambridge?osq=vegan","111 reviews","$","Vegetarian, Coffee & Tea, Sandwiches","Vegetarian; Coffee & Tea; Sandwiches","https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=coffee&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=sandwiches&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Central Square","496 Massachusetts Ave","Cambridge, MA 02139",""
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","17.","Blue State Coffee","https://www.yelp.com/biz/blue-state-coffee-boston?osq=vegan","186 reviews","$","Coffee & Tea, Vegan, Sandwiches","Coffee & Tea; Vegan; Sandwiches","https://www.yelp.com/search?cflt=coffee&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegan&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=sandwiches&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Allston/Brighton","957 Commonwealth Ave","Boston, MA 02215","(617) 254-0929"
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","18.","Clover Food Lab - BLV","https://www.yelp.com/biz/clover-food-lab-blv-brookline-2?osq=vegan","90 reviews","$","Sandwiches, Coffee & Tea, Vegetarian","Sandwiches; Coffee & Tea; Vegetarian","https://www.yelp.com/search?cflt=sandwiches&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=coffee&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Brookline Village","6 Harvard St","Brookline, MA 02445",""
"https://www.yelp.com/search?cflt=vegan%2Cvegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D&start=11","19.","Yard House","https://www.yelp.com/biz/yard-house-boston-fenway?osq=vegan","623 reviews","$$","Bars, American (New), Vegetarian","Bars; American (New); Vegetarian","https://www.yelp.com/search?cflt=bars&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=newamerican&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D; https://www.yelp.com/search?cflt=vegetarian&find_desc=vegan&l=p%3AMA%3ABoston%3A%3A%5BAllston%2FBrighton%2CArlington_Center%2CArlington_Heights%2CBack_Bay%2CBeacon_Hill%2CBrookline_Village%2CCentral_Square%2CChinatown%2CDowntown%2CEast_Arlington%2CEast_Cambridge%2CFenway%2CJamaica_Plain%2CKendall_Square%2FMIT%2CMission_Hill%2CNorth_Cambridge%2CSouth_End%2CWest_End%5D","Fenway","126 Brookline Ave","Boston-Fenway, MA 02215","(617) 236-4083"
